beginacidic,beginacidic absolute,begincharge,beginbasic,beginbasic absolute,beginacidic0,beginbasic0,beginacidic1,beginbasic1,beginacidic2,beginbasic2,sbr1acidic,sbr1acidic absolute,sbr1charge,sbr1basic,sbr1basic absolute,sbr1acidic0,sbr1basic0,sbr1acidic1,sbr1basic1,sbr1acidic2,sbr1basic2,sbr2acidic,sbr2acidic absolute,sbr2charge,sbr2basic,sbr2basic absolute,sbr2acidic0,sbr2basic0,sbr2acidic1,sbr2basic1,sbr2acidic2,sbr2basic2,coreacidic,coreacidic absolute,corecharge,corebasic,corebasic absolute,coreacidic0,corebasic0,coreacidic1,corebasic1,coreacidic2,corebasic2,endacidic,endacidic absolute,endcharge,endbasic,endbasic absolute,endacidic0,endbasic0,endacidic1,endbasic1,endacidic2,endbasic2,fes1acidic,fes1acidic absolute,fes1charge,fes1basic,fes1basic absolute,fes1acidic0,fes1basic0,fes1acidic1,fes1basic1,fes1acidic2,fes1basic2,fes2acidic,fes2acidic absolute,fes2charge,fes2basic,fes2basic absolute,fes2acidic0,fes2basic0,fes2acidic1,fes2basic1,fes2acidic2,fes2basic2,target,complete charge,mean acidic,mean basic,absolute acidic,absolute basic,prediction
1.145631067961165,15.0,-2.6659999999999995,1.1553398058252426,16.0,0.1944444444444444,0.1388888888888889,0.1111111111111111,0.1944444444444444,0.1111111111111111,0.1111111111111111,1.1827956989247312,17.0,-4.841000000000001,1.1505376344086022,14.0,0.125,0.25,0.15625,0.09375,0.25,0.09375,1.08,6.0,2.0529999999999995,1.12,9.0,0.1153846153846153,0.1923076923076923,0.0769230769230769,0.1153846153846153,0.0384615384615384,0.0384615384615384,1.1195652173913044,11.0,4.422000000000001,1.2173913043478262,20.0,0.125,0.1875,0.09375,0.21875,0.125,0.21875,1.1428571428571428,7.0,1.101,1.183673469387755,9.0,0.1666666666666666,0.1111111111111111,0.1666666666666666,0.2777777777777778,0.0555555555555555,0.1111111111111111,1.1343283582089552,9.0,0.2829999999999999,1.1791044776119404,12.0,0.125,0.125,0.125,0.1666666666666666,0.125,0.2083333333333333,1.1058823529411763,9.0,5.328000000000001,1.2117647058823529,18.0,0.1,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0333333333333333,0.2666666666666666,2,5.6800000000000015,1.130151405469211,1.173973056780531,74.0,98.0,2
1.1682242990654206,18.0,-4.430999999999999,1.1869158878504673,20.0,0.2162162162162162,0.2432432432432432,0.1351351351351351,0.1621621621621621,0.1351351351351351,0.1351351351351351,1.1573033707865168,14.0,-4.617999999999999,1.146067415730337,13.0,0.0967741935483871,0.1935483870967742,0.1935483870967742,0.032258064516129,0.1612903225806451,0.1935483870967742,1.1621621621621625,12.0,-7.8,1.0810810810810811,6.0,0.1923076923076923,0.1538461538461538,0.1538461538461538,0.0384615384615384,0.1153846153846153,0.0384615384615384,1.184782608695652,17.0,-1.8389999999999995,1.184782608695652,17.0,0.21875,0.15625,0.1875,0.15625,0.125,0.21875,1.1573033707865168,14.0,-2.891,1.146067415730337,13.0,0.1290322580645161,0.0967741935483871,0.064516129032258,0.1612903225806451,0.2580645161290322,0.1612903225806451,1.1219512195121952,5.0,1.096,1.170731707317073,7.0,0.0,0.2,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,1.1411764705882352,12.0,-0.8479999999999995,1.152941176470588,13.0,0.2,0.0666666666666666,0.1333333333333333,0.1666666666666666,0.0666666666666666,0.2,5,-21.330999999999992,1.1561290716566714,1.152655327553648,92.0,89.0,5
1.1630434782608696,15.0,-5.624999999999998,1.141304347826087,13.0,0.1875,0.09375,0.1875,0.21875,0.09375,0.09375,1.1720430107526882,16.0,-1.7060000000000013,1.1827956989247312,17.0,0.09375,0.25,0.1875,0.125,0.21875,0.15625,1.1733333333333331,13.0,-4.893000000000001,1.12,9.0,0.1538461538461538,0.1923076923076923,0.3076923076923077,0.0384615384615384,0.0384615384615384,0.1153846153846153,1.1739130434782608,16.0,-6.756999999999998,1.1304347826086956,12.0,0.1875,0.125,0.15625,0.09375,0.15625,0.15625,1.1111111111111112,6.0,1.372,1.2037037037037035,11.0,0.1052631578947368,0.1578947368421052,0.1578947368421052,0.2105263157894736,0.0526315789473684,0.2105263157894736,1.1194029850746268,8.0,2.374,1.208955223880597,14.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.125,0.0833333333333333,0.2916666666666667,1.160919540229885,14.0,-4.849999999999999,1.1264367816091954,11.0,0.2,0.1,0.2,0.1,0.0666666666666666,0.1666666666666666,1,-20.085,1.153395214605825,1.159090076936144,88.0,87.0,1
1.15,15.0,-3.889999999999999,1.12,12.0,0.1428571428571428,0.0571428571428571,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.101123595505618,9.0,4.1000000000000005,1.1573033707865168,14.0,0.064516129032258,0.2903225806451613,0.1290322580645161,0.064516129032258,0.0967741935483871,0.0967741935483871,1.1733333333333331,13.0,-7.938,1.08,6.0,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.0384615384615384,0.0384615384615384,0.0384615384615384,1.1683168316831682,17.0,-8.478000000000003,1.1386138613861387,14.0,0.2,0.1428571428571428,0.1714285714285714,0.0571428571428571,0.1142857142857142,0.2,1.1063829787234043,5.0,-1.995,1.0638297872340423,3.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.0,1.115942028985507,8.0,7.192,1.2463768115942029,17.0,0.125,0.25,0.2083333333333333,0.0833333333333333,0.0,0.375,1.139784946236559,13.0,-5.482999999999999,1.139784946236559,13.0,0.09375,0.125,0.21875,0.09375,0.09375,0.1875,2,-16.492000000000004,1.1364119592096558,1.1351298253196371,80.0,79.0,2
1.1195652173913044,11.0,-1.7649999999999997,1.1304347826086956,12.0,0.09375,0.0625,0.09375,0.125,0.15625,0.1875,1.1,9.0,1.1469999999999996,1.1333333333333333,12.0,0.064516129032258,0.2258064516129032,0.0967741935483871,0.032258064516129,0.1290322580645161,0.1290322580645161,1.1126760563380282,8.0,-2.809,1.0985915492957747,7.0,0.16,0.12,0.12,0.12,0.04,0.04,1.1702127659574468,16.0,-5.661999999999998,1.148936170212766,14.0,0.2121212121212121,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1212121212121212,0.1212121212121212,1.12,6.0,-0.906,1.12,6.0,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.1666666666666666,0.1111111111111111,0.1111111111111111,1.144927536231884,10.0,3.282,1.2318840579710144,16.0,0.2083333333333333,0.1666666666666666,0.125,0.25,0.0833333333333333,0.25,1.1348314606741572,12.0,-3.667,1.1348314606741572,12.0,0.1612903225806451,0.1935483870967742,0.1612903225806451,0.064516129032258,0.064516129032258,0.1290322580645161,3,-10.38,1.1288875766561173,1.142573050585106,72.0,79.0,3
1.125,12.0,0.2399999999999998,1.15625,15.0,0.0303030303030303,0.1212121212121212,0.1818181818181818,0.1515151515151515,0.1515151515151515,0.1818181818181818,1.1264367816091954,11.0,-0.895999999999999,1.137931034482759,12.0,0.1,0.2666666666666666,0.0666666666666666,0.0333333333333333,0.2,0.1,1.16,12.0,-2.893,1.1333333333333333,10.0,0.1923076923076923,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.0384615384615384,0.0769230769230769,1.1318681318681318,12.0,-3.757999999999999,1.120879120879121,11.0,0.125,0.0625,0.15625,0.09375,0.09375,0.1875,1.08,4.0,1.005,1.1,5.0,0.1111111111111111,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.0,0.0555555555555555,1.1388888888888888,10.0,3.192,1.2083333333333333,15.0,0.16,0.2,0.16,0.16,0.08,0.24,1.130952380952381,11.0,-3.758999999999999,1.119047619047619,10.0,0.2068965517241379,0.0689655172413793,0.1379310344827586,0.0689655172413793,0.0344827586206896,0.2068965517241379,6,-6.868999999999996,1.1275923119026567,1.1393963487251664,72.0,78.0,6
1.184782608695652,17.0,-9.749,1.108695652173913,10.0,0.1875,0.125,0.15625,0.125,0.1875,0.0625,1.202020202020202,20.0,-8.700000000000001,1.1515151515151516,15.0,0.1470588235294117,0.2647058823529412,0.2058823529411764,0.0588235294117647,0.2352941176470588,0.1176470588235294,1.170731707317073,14.0,-1.8010000000000002,1.170731707317073,14.0,0.1724137931034483,0.2413793103448276,0.2758620689655172,0.1379310344827586,0.0344827586206896,0.1034482758620689,1.1764705882352942,21.0,-7.654000000000002,1.1428571428571428,17.0,0.2195121951219512,0.0975609756097561,0.1219512195121951,0.1463414634146341,0.1707317073170731,0.1707317073170731,1.0909090909090908,5.0,5.093,1.2,11.0,0.05,0.1,0.2,0.15,0.0,0.3,1.1639344262295082,10.0,-2.8050000000000006,1.147540983606557,9.0,0.2727272727272727,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2727272727272727,1.1414141414141414,14.0,-0.7550000000000007,1.1616161616161615,16.0,0.1176470588235294,0.2058823529411764,0.2058823529411764,0.088235294117647,0.088235294117647,0.1764705882352941,1,-26.371,1.1614661092601375,1.154708114155143,101.0,92.0,1
1.146067415730337,13.0,-4.808,1.1123595505617978,10.0,0.1290322580645161,0.1290322580645161,0.0967741935483871,0.1290322580645161,0.1935483870967742,0.064516129032258,1.1862745098039216,19.0,-8.479,1.156862745098039,16.0,0.1714285714285714,0.2857142857142857,0.1428571428571428,0.0571428571428571,0.2285714285714285,0.1142857142857142,1.1333333333333333,10.0,-4.896999999999999,1.08,6.0,0.1538461538461538,0.1538461538461538,0.1923076923076923,0.0,0.0384615384615384,0.0769230769230769,1.1521739130434785,14.0,-1.845,1.1521739130434785,14.0,0.1875,0.125,0.0625,0.09375,0.1875,0.21875,1.0892857142857142,5.0,3.051,1.1607142857142858,9.0,0.1,0.15,0.1,0.1,0.05,0.2,1.1428571428571428,11.0,-0.5369999999999999,1.1948051948051948,15.0,0.074074074074074,0.1481481481481481,0.2592592592592592,0.037037037037037,0.074074074074074,0.3703703703703703,1.1294117647058823,11.0,-1.85,1.1294117647058823,11.0,0.1666666666666666,0.0666666666666666,0.1,0.1333333333333333,0.1,0.1666666666666666,4,-19.365,1.1399148276799729,1.1409039219898112,83.0,81.0,4
1.129032258064516,12.0,-2.8450000000000006,1.118279569892473,11.0,0.1875,0.03125,0.0625,0.15625,0.125,0.15625,1.1222222222222222,11.0,-0.8500000000000005,1.1333333333333333,12.0,0.0967741935483871,0.2580645161290322,0.1290322580645161,0.0,0.1290322580645161,0.1290322580645161,1.1549295774647887,11.0,-6.895000000000001,1.0704225352112675,5.0,0.24,0.04,0.12,0.12,0.08,0.04,1.180851063829787,17.0,-3.749999999999999,1.1702127659574468,16.0,0.1818181818181818,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1818181818181818,0.1818181818181818,1.0961538461538465,5.0,0.0009999999999998,1.0961538461538465,5.0,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.0,1.115942028985507,8.0,6.190999999999999,1.2318840579710144,16.0,0.125,0.1666666666666666,0.125,0.2083333333333333,0.0833333333333333,0.2916666666666667,1.1573033707865168,14.0,-1.754000000000001,1.1685393258426966,15.0,0.1612903225806451,0.2580645161290322,0.1935483870967742,0.032258064516129,0.0967741935483871,0.1935483870967742,3,-9.902000000000006,1.136633481072455,1.1412607763374398,78.0,80.0,3
1.120879120879121,11.0,-3.988999999999999,1.0879120879120878,8.0,0.125,0.03125,0.09375,0.09375,0.125,0.125,1.1444444444444444,13.0,-3.709,1.1333333333333333,12.0,0.0967741935483871,0.2903225806451613,0.1290322580645161,0.032258064516129,0.1935483870967742,0.064516129032258,1.1408450704225352,10.0,-2.895,1.1126760563380282,8.0,0.16,0.16,0.16,0.12,0.08,0.04,1.1578947368421053,15.0,-4.845,1.1263157894736842,12.0,0.1818181818181818,0.0909090909090909,0.1515151515151515,0.0909090909090909,0.1212121212121212,0.1818181818181818,1.1,5.0,1.096,1.14,7.0,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1666666666666666,1.1285714285714286,9.0,4.239,1.2285714285714286,16.0,0.2,0.12,0.08,0.2,0.08,0.32,1.1333333333333333,12.0,-2.8480000000000003,1.1222222222222222,11.0,0.1612903225806451,0.1290322580645161,0.1612903225806451,0.032258064516129,0.064516129032258,0.1935483870967742,3,-12.951,1.1322811620704238,1.135861559692969,75.0,74.0,3
1.12,9.0,2.146,1.1733333333333331,13.0,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.2307692307692307,0.1153846153846153,0.1153846153846153,1.1704545454545454,15.0,-7.846999999999999,1.1022727272727273,9.0,0.064516129032258,0.1612903225806451,0.1935483870967742,0.064516129032258,0.2258064516129032,0.064516129032258,1.1621621621621625,12.0,-4.897000000000001,1.108108108108108,8.0,0.2307692307692307,0.1153846153846153,0.1923076923076923,0.1538461538461538,0.0384615384615384,0.0384615384615384,1.1428571428571428,13.0,-2.7529999999999992,1.1538461538461535,14.0,0.15625,0.125,0.125,0.15625,0.125,0.15625,1.148148148148148,8.0,-0.6249999999999996,1.2037037037037035,11.0,0.0526315789473684,0.1578947368421052,0.2631578947368421,0.0526315789473684,0.1052631578947368,0.3684210526315789,1.088235294117647,6.0,6.186999999999999,1.2058823529411764,14.0,0.0416666666666666,0.25,0.1666666666666666,0.125,0.0416666666666666,0.2083333333333333,1.119047619047619,10.0,-1.668,1.1547619047619049,13.0,0.1034482758620689,0.1034482758620689,0.1724137931034483,0.1379310344827586,0.0689655172413793,0.2068965517241379,2,-9.457,1.135843558826752,1.1574154691381582,73.0,82.0,2
1.1717171717171715,17.0,-7.754999999999998,1.121212121212121,12.0,0.1764705882352941,0.088235294117647,0.1176470588235294,0.1470588235294117,0.2058823529411764,0.1176470588235294,1.1685393258426966,15.0,-4.888000000000001,1.1235955056179776,11.0,0.1290322580645161,0.2258064516129032,0.2258064516129032,0.0,0.1290322580645161,0.1290322580645161,1.1975308641975309,16.0,-8.072000000000001,1.0987654320987654,8.0,0.2142857142857142,0.1071428571428571,0.25,0.1428571428571428,0.1071428571428571,0.0357142857142857,1.1195652173913044,11.0,2.4690000000000016,1.2065217391304348,19.0,0.15625,0.21875,0.125,0.1875,0.0625,0.1875,1.1,5.0,1.96,1.14,7.0,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.2222222222222222,0.0555555555555555,0.1111111111111111,1.180327868852459,11.0,-1.759,1.1967213114754098,12.0,0.1818181818181818,0.2272727272727272,0.2272727272727272,0.1363636363636363,0.0909090909090909,0.1818181818181818,1.1058823529411763,9.0,1.4669999999999996,1.188235294117647,16.0,0.1666666666666666,0.2333333333333333,0.1333333333333333,0.1,0.0,0.2,2,-16.578,1.1490804001346198,1.1535787719503363,84.0,85.0,2
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.2162162162162162,0.1351351351351351,0.1081081081081081,0.1621621621621621,0.1621621621621621,0.1351351351351351,1.193181818181818,17.0,-6.790000000000001,1.1363636363636362,12.0,0.1290322580645161,0.1935483870967742,0.1612903225806451,0.1290322580645161,0.2580645161290322,0.064516129032258,1.12,9.0,-4.035,1.0666666666666669,5.0,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.0384615384615384,0.0769230769230769,0.0384615384615384,1.1444444444444444,13.0,-5.803,1.1111111111111112,10.0,0.1290322580645161,0.0967741935483871,0.1290322580645161,0.0967741935483871,0.1612903225806451,0.1290322580645161,1.1153846153846154,6.0,1.142,1.1730769230769231,9.0,0.1578947368421052,0.1052631578947368,0.1052631578947368,0.2105263157894736,0.0526315789473684,0.1578947368421052,1.1267605633802815,9.0,2.3759999999999994,1.2112676056338028,15.0,0.12,0.28,0.2,0.12,0.04,0.2,1.125,11.0,-4.805999999999999,1.1022727272727273,9.0,0.0967741935483871,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.064516129032258,0.0967741935483871,1,-23.527,1.14185653435094,1.135755911486463,83.0,76.0,1
1.1797752808988764,16.0,-6.530999999999999,1.1573033707865168,14.0,0.2258064516129032,0.1290322580645161,0.1290322580645161,0.1612903225806451,0.1612903225806451,0.1612903225806451,1.1888888888888889,17.0,-4.612000000000001,1.1777777777777778,16.0,0.0967741935483871,0.2903225806451613,0.1935483870967742,0.064516129032258,0.2580645161290322,0.1612903225806451,1.16,12.0,-3.9890000000000017,1.106666666666667,8.0,0.0769230769230769,0.1923076923076923,0.3461538461538461,0.0384615384615384,0.0384615384615384,0.0769230769230769,1.184782608695652,17.0,-9.845,1.0978260869565215,9.0,0.1875,0.0625,0.15625,0.0625,0.1875,0.15625,1.0980392156862746,5.0,3.370000000000001,1.2352941176470589,12.0,0.1111111111111111,0.1666666666666666,0.1666666666666666,0.2777777777777778,0.0,0.2222222222222222,1.1194029850746268,8.0,3.3729999999999998,1.2238805970149254,15.0,0.0416666666666666,0.2083333333333333,0.2083333333333333,0.125,0.0833333333333333,0.2916666666666667,1.1724137931034484,15.0,-7.846999999999998,1.103448275862069,9.0,0.2,0.0666666666666666,0.1666666666666666,0.0666666666666666,0.1333333333333333,0.1666666666666666,1,-26.081,1.1576146817639668,1.1574566989587909,90.0,83.0,1
1.1,10.0,-0.625,1.14,14.0,0.1142857142857142,0.0857142857142857,0.1142857142857142,0.2,0.0571428571428571,0.1142857142857142,1.1052631578947367,10.0,0.2849999999999996,1.136842105263158,13.0,0.0606060606060606,0.2727272727272727,0.1515151515151515,0.0909090909090909,0.0909090909090909,0.0303030303030303,1.1447368421052633,11.0,-6.808,1.0789473684210529,6.0,0.1111111111111111,0.1481481481481481,0.2592592592592592,0.037037037037037,0.037037037037037,0.037037037037037,1.1553398058252426,16.0,-5.706999999999998,1.135922330097087,14.0,0.1388888888888889,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0833333333333333,0.1666666666666666,1.0769230769230769,4.0,2.186,1.1538461538461535,8.0,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.2105263157894736,1.0769230769230769,5.0,5.188000000000001,1.1846153846153846,12.0,0.0869565217391304,0.1304347826086956,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.3043478260869565,1.1428571428571428,14.0,-3.8009999999999984,1.1326530612244898,13.0,0.1764705882352941,0.1176470588235294,0.2058823529411764,0.1176470588235294,0.0294117647058823,0.1470588235294117,9,-9.281999999999996,1.1145775860755054,1.1375466290667609,70.0,80.0,9
1.2065217391304348,19.0,-11.833999999999998,1.0978260869565215,9.0,0.28125,0.15625,0.15625,0.09375,0.15625,0.03125,1.1616161616161615,16.0,-5.797000000000001,1.1313131313131313,13.0,0.1470588235294117,0.2352941176470588,0.1764705882352941,0.0588235294117647,0.1470588235294117,0.088235294117647,1.1585365853658536,13.0,-4.801000000000001,1.1219512195121952,10.0,0.2068965517241379,0.1379310344827586,0.2068965517241379,0.1034482758620689,0.0344827586206896,0.1034482758620689,1.1596638655462184,19.0,-5.5669999999999975,1.1512605042016806,18.0,0.1951219512195122,0.0975609756097561,0.073170731707317,0.1707317073170731,0.1951219512195122,0.1707317073170731,1.1071428571428572,6.0,5.095999999999999,1.2142857142857142,12.0,0.05,0.1,0.2,0.15,0.05,0.35,1.180327868852459,11.0,-5.802,1.1147540983606556,7.0,0.2272727272727272,0.0454545454545454,0.1818181818181818,0.0454545454545454,0.0909090909090909,0.2272727272727272,1.1313131313131313,13.0,-0.6660000000000003,1.1616161616161615,16.0,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1176470588235294,0.088235294117647,0.2058823529411764,1,-29.371,1.1578746012810164,1.1418581308922944,97.0,85.0,1
1.1142857142857143,16.0,-1.6189999999999998,1.1285714285714286,18.0,0.0833333333333333,0.1458333333333333,0.1458333333333333,0.125,0.1041666666666666,0.1041666666666666,1.1612903225806452,15.0,-4.889,1.118279569892473,11.0,0.09375,0.21875,0.1875,0.03125,0.1875,0.09375,1.146341463414634,12.0,-4.803,1.1097560975609757,9.0,0.1379310344827586,0.2068965517241379,0.2413793103448276,0.0689655172413793,0.0344827586206896,0.0344827586206896,1.1304347826086956,12.0,5.151,1.2065217391304348,19.0,0.125,0.09375,0.09375,0.25,0.15625,0.25,1.169811320754717,9.0,-1.9870000000000003,1.1320754716981132,7.0,0.1578947368421052,0.1052631578947368,0.2631578947368421,0.0526315789473684,0.0526315789473684,0.2105263157894736,1.140625,9.0,-1.7160000000000002,1.15625,10.0,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.1304347826086956,0.1304347826086956,0.1304347826086956,1.1058823529411763,9.0,7.146000000000001,1.2117647058823529,18.0,0.0666666666666666,0.1666666666666666,0.2,0.2,0.0333333333333333,0.2333333333333333,2,-2.7169999999999987,1.138381565226512,1.1518884303908252,82.0,92.0,2
1.1868131868131868,17.0,-10.837,1.0879120879120878,8.0,0.1875,0.125,0.1875,0.09375,0.15625,0.03125,1.1717171717171715,17.0,-6.796,1.1313131313131313,13.0,0.1470588235294117,0.2352941176470588,0.2058823529411764,0.0588235294117647,0.1470588235294117,0.088235294117647,1.1585365853658536,13.0,-4.8020000000000005,1.1219512195121952,10.0,0.1724137931034483,0.1379310344827586,0.2413793103448276,0.1034482758620689,0.0344827586206896,0.1034482758620689,1.1680672268907564,20.0,-6.567999999999997,1.1512605042016806,18.0,0.1951219512195122,0.0975609756097561,0.073170731707317,0.1707317073170731,0.2195121951219512,0.1707317073170731,1.1111111111111112,8.0,4.191000000000001,1.1944444444444444,14.0,0.12,0.08,0.08,0.2,0.12,0.28,1.180327868852459,11.0,-5.802,1.1147540983606556,7.0,0.2272727272727272,0.0454545454545454,0.1818181818181818,0.0454545454545454,0.0909090909090909,0.2272727272727272,1.1414141414141414,14.0,-0.6640000000000005,1.1717171717171715,17.0,0.1470588235294117,0.1764705882352941,0.1470588235294117,0.1176470588235294,0.1176470588235294,0.2058823529411764,1,-31.278,1.15971247030924,1.139050379637338,100.0,87.0,1
1.0813953488372092,7.0,1.0950000000000002,1.1046511627906976,9.0,0.1,0.0666666666666666,0.1,0.1333333333333333,0.0333333333333333,0.1,1.1348314606741572,12.0,2.147999999999999,1.1797752808988764,16.0,0.064516129032258,0.2903225806451613,0.1612903225806451,0.064516129032258,0.1612903225806451,0.1612903225806451,1.1388888888888888,10.0,-6.895,1.0555555555555556,4.0,0.16,0.08,0.16,0.0,0.08,0.08,1.10989010989011,10.0,1.1960000000000004,1.1538461538461535,14.0,0.15625,0.15625,0.0625,0.09375,0.09375,0.1875,1.12,6.0,-0.902,1.12,6.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0555555555555555,0.0,0.1666666666666666,1.03921568627451,2.0,6.181,1.196078431372549,10.0,0.0,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.2777777777777778,1.0963855421686748,8.0,0.2839999999999998,1.144578313253012,12.0,0.1379310344827586,0.1034482758620689,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.2413793103448276,10,3.1069999999999998,1.102943862390507,1.1363549853881203,55.0,71.0,10
1.1770833333333333,17.0,-8.796,1.1041666666666667,10.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0606060606060606,0.1515151515151515,0.0606060606060606,1.1318681318681318,12.0,1.106999999999999,1.164835164835165,15.0,0.03125,0.21875,0.21875,0.09375,0.125,0.15625,1.1466666666666667,11.0,-3.94,1.106666666666667,8.0,0.1153846153846153,0.1538461538461538,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0769230769230769,1.10752688172043,10.0,1.3310000000000002,1.1612903225806452,15.0,0.09375,0.09375,0.09375,0.1875,0.125,0.1875,1.12,6.0,-0.899,1.12,6.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,1.121212121212121,8.0,-1.81,1.121212121212121,8.0,0.1304347826086956,0.0869565217391304,0.217391304347826,0.0434782608695652,0.0,0.217391304347826,1.1058823529411763,9.0,1.4209999999999998,1.1764705882352942,15.0,0.1333333333333333,0.1666666666666666,0.1333333333333333,0.1666666666666666,0.0333333333333333,0.1666666666666666,2,-11.586,1.1300342125345515,1.1363773614566512,73.0,77.0,2
1.161904761904762,17.0,-4.523999999999999,1.1714285714285717,18.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1388888888888889,0.1388888888888889,0.1388888888888889,1.146067415730337,13.0,-5.345,1.1573033707865168,14.0,0.0967741935483871,0.1935483870967742,0.1612903225806451,0.0967741935483871,0.1612903225806451,0.1612903225806451,1.148648648648649,11.0,-6.802,1.0810810810810811,6.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0384615384615384,0.1153846153846153,0.0384615384615384,1.184782608695652,17.0,-0.6559999999999994,1.2173913043478262,20.0,0.21875,0.1875,0.1875,0.21875,0.125,0.21875,1.1573033707865168,14.0,-2.9830000000000005,1.1348314606741572,12.0,0.1290322580645161,0.0967741935483871,0.064516129032258,0.0967741935483871,0.2580645161290322,0.1935483870967742,1.1219512195121952,5.0,1.096,1.170731707317073,7.0,0.0,0.2,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,1.1411764705882352,12.0,0.3360000000000002,1.188235294117647,16.0,0.2,0.1,0.1333333333333333,0.2333333333333333,0.0666666666666666,0.2,5,-18.878,1.1516906422666209,1.160143255678982,89.0,93.0,5
1.1521739130434785,14.0,-4.755000000000001,1.1304347826086956,12.0,0.15625,0.125,0.125,0.1875,0.15625,0.0625,1.181818181818182,18.0,-7.703,1.1414141414141414,14.0,0.1176470588235294,0.2352941176470588,0.2058823529411764,0.0588235294117647,0.2058823529411764,0.1176470588235294,1.1585365853658536,13.0,-1.8030000000000008,1.1585365853658536,13.0,0.1379310344827586,0.2413793103448276,0.2758620689655172,0.1034482758620689,0.0344827586206896,0.1034482758620689,1.1680672268907564,20.0,-7.655000000000001,1.134453781512605,16.0,0.2195121951219512,0.0975609756097561,0.0975609756097561,0.1219512195121951,0.1707317073170731,0.1707317073170731,1.0909090909090908,5.0,4.1850000000000005,1.2,11.0,0.05,0.1,0.2,0.15,0.0,0.3,1.1311475409836065,8.0,0.1909999999999998,1.1639344262295082,10.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2727272727272727,1.1313131313131313,13.0,-0.7560000000000001,1.1515151515151516,15.0,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.088235294117647,0.088235294117647,0.1764705882352941,1,-18.296000000000003,1.1448522386177284,1.1543269812351364,91.0,91.0,1
1.1649484536082475,16.0,-1.7139999999999995,1.175257731958763,17.0,0.2058823529411764,0.088235294117647,0.1764705882352941,0.2058823529411764,0.088235294117647,0.2058823529411764,1.1443298969072164,14.0,-0.8479999999999994,1.154639175257732,15.0,0.1764705882352941,0.1470588235294117,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.1176470588235294,1.1333333333333333,10.0,-5.803999999999999,1.0933333333333333,7.0,0.1538461538461538,0.1153846153846153,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,1.139784946236559,13.0,-2.842999999999999,1.129032258064516,12.0,0.15625,0.09375,0.09375,0.0625,0.15625,0.21875,1.1041666666666667,5.0,3.0989999999999998,1.1875,9.0,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.2352941176470588,1.1470588235294117,10.0,1.2809999999999997,1.2058823529411764,14.0,0.1666666666666666,0.1666666666666666,0.125,0.25,0.125,0.1666666666666666,1.1162790697674418,10.0,-0.8490000000000006,1.127906976744186,11.0,0.1333333333333333,0.1,0.1666666666666666,0.0666666666666666,0.0333333333333333,0.2,2,-7.677999999999997,1.1357001700069824,1.153364546899958,78.0,85.0,2
